Week,Season,Air Travel,Hotel and Acc,Rail Travel,Shopping,Covid 19,Travel Guides & Travelogues,Car Rental & Taxi Services,Tourist Destinations,Image Search,W1,W2,W3,Weekwise Tourists
06-05-2018,2,77,78,54,97,0,89,17,79,86,-0.46471,-0.39582,0.631128,90049.13
13-05-2018,2,82,87,46,55,0,80,0,77,72,-0.41561,0.431946,0.639136,90049.13
20-05-2018,2,96,100,63,84,0,98,29,89,100,0.415607,-0.43195,-0.63914,90049.13
27-05-2018,2,97,80,39,83,0,99,50,100,98,0.415607,-0.43195,-0.63914,91190.01
03-06-2018,2,76,78,42,76,0,83,55,85,64,0.415607,-0.43195,-0.63914,94042.2
10-06-2018,2,60,69,66,65,0,68,34,76,68,0.415607,-0.43195,-0.63914,94042.2
17-06-2018,2,54,72,29,74,0,60,100,73,73,-0.53596,0.237055,-0.49364,94042.2
24-06-2018,3,30,57,27,61,0,53,40,62,69,-0.41561,0.431946,0.639136,94042.2
01-07-2018,3,31,41,29,59,0,40,0,52,52,-0.41561,0.431946,0.639136,45948.45
08-07-2018,3,46,35,25,45,0,33,33,56,48,-0.41561,0.431946,0.639136,45948.45
15-07-2018,3,48,41,34,31,0,36,26,44,60,-0.41561,0.431946,0.639136,45948.45
22-07-2018,3,35,32,42,41,0,35,0,43,47,0.585061,0.590708,0.501644,45948.45
29-07-2018,3,43,27,20,45,0,30,19,40,40,-0.41561,0.431946,0.639136,51132.06
05-08-2018,3,45,29,29,55,0,28,30,40,32,-0.41561,0.431946,0.639136,55019.77
12-08-2018,3,28,27,30,62,0,33,0,49,52,0.535963,-0.23706,0.493636,55019.77
19-08-2018,3,36,30,28,46,0,25,0,37,44,0.535963,-0.23706,0.493636,55019.77
26-08-2018,3,34,30,27,53,0,37,26,40,39,-0.41561,0.431946,0.639136,56188.24
02-09-2018,3,40,31,17,63,0,33,17,37,49,0.044792,0.108978,0.426204,63199.03
09-09-2018,3,38,31,38,60,0,29,0,38,54,-0.50422,0.462215,0.100223,63199.03
16-09-2018,3,41,37,29,69,0,29,25,41,41,0.585061,0.590708,0.501644,63199.03
23-09-2018,4,42,33,25,55,0,41,0,52,45,-0.41561,0.431946,0.639136,63199.03
30-09-2018,4,38,32,33,44,0,42,39,44,38,-0.90775,0.529753,0.258209,46899.47
07-10-2018,4,50,32,34,45,0,35,0,42,50,-0.46471,-0.39582,0.631128,44182.87
14-10-2018,4,40,39,26,71,0,39,64,45,41,0.415607,-0.43195,-0.63914,44182.87
21-10-2018,4,57,30,29,71,0,38,20,45,52,-0.46471,-0.39582,0.631128,44182.87
28-10-2018,4,42,37,24,55,0,37,37,42,38,-0.46471,-0.39582,0.631128,36698.75
04-11-2018,4,31,32,21,58,0,49,16,46,39,-0.04479,-0.10898,-0.4262,26719.93
11-11-2018,4,53,45,35,59,0,55,37,53,47,-0.90775,0.529753,0.258209,26719.93
18-11-2018,4,61,45,42,77,0,48,0,51,46,0.535963,-0.23706,0.493636,26719.93
25-11-2018,4,65,45,18,52,0,43,35,48,45,-0.41561,0.431946,0.639136,28659.22
02-12-2018,4,63,57,100,54,0,64,60,49,57,0.044792,0.108978,0.426204,40294.94
09-12-2018,4,58,53,43,71,0,85,36,64,74,0.044792,0.108978,0.426204,40294.94
16-12-2018,4,64,80,62,76,0,94,51,69,70,-0.41561,0.431946,0.639136,40294.94
23-12-2018,4,49,77,39,100,0,98,90,69,50,0.415607,-0.43195,-0.63914,40294.94
30-12-2018,4,47,61,44,72,0,100,42,77,63,-0.44735,0.206785,0.045278,52131.23
06-01-2019,1,66,58,61,67,0,57,36,72,63,-0.41561,0.431946,0.639136,56865.74
13-01-2019,1,52,40,32,68,0,42,0,57,64,-0.90775,0.529753,0.258209,56865.74
20-01-2019,1,50,60,53,56,0,58,25,73,56,-0.41561,0.431946,0.639136,56865.74
27-01-2019,1,51,47,27,53,0,38,0,68,42,-0.41561,0.431946,0.639136,55254.82
03-02-2019,1,50,43,22,62,0,38,17,62,51,-0.90775,0.529753,0.258209,51227.5
10-02-2019,1,51,40,41,58,0,37,35,56,37,-0.50422,0.462215,0.100223,51227.5
17-02-2019,1,31,35,15,60,0,30,48,57,62,-0.90775,0.529753,0.258209,51227.5
24-02-2019,1,51,40,27,58,0,34,30,58,54,0.585061,0.590708,0.501644,52591.52
03-03-2019,1,47,42,25,43,0,25,0,53,48,0.044792,0.108978,0.426204,56001.58
10-03-2019,1,50,39,26,43,0,30,37,57,47,-0.41561,0.431946,0.639136,56001.58
17-03-2019,1,61,43,38,45,0,26,30,58,38,-0.55332,-0.36555,0.092215,56001.58
24-03-2019,2,58,45,37,43,0,30,51,54,45,-0.41561,0.431946,0.639136,56001.58
31-03-2019,2,55,46,36,42,0,29,0,59,47,-0.41561,0.431946,0.639136,71113.63
07-04-2019,2,61,49,28,49,0,31,67,59,60,-0.41561,0.431946,0.639136,73632.3
14-04-2019,2,64,58,25,57,0,30,23,62,69,0.447348,-0.20679,-0.04528,73632.3
21-04-2019,2,48,55,51,62,0,37,27,60,60,-0.41561,0.431946,0.639136,73632.3
28-04-2019,2,67,51,30,42,0,40,41,67,54,-0.46471,-0.39582,0.631128,85478.51
05-05-2019,2,76,60,54,63,0,43,0,65,66,-0.90775,0.529753,0.258209,94363.16
12-05-2019,2,100,93,36,64,0,47,0,76,75,-0.41561,0.431946,0.639136,94363.16
19-05-2019,2,77,81,44,70,0,40,79,77,81,-0.04479,-0.10898,-0.4262,94363.16
26-05-2019,2,73,91,48,72,0,62,71,89,86,0.415607,-0.43195,-0.63914,95152.31
02-06-2019,2,65,95,54,76,0,66,47,98,83,0.415607,-0.43195,-0.63914,99887.2
09-06-2019,2,85,84,47,67,0,56,0,96,74,0.415607,-0.43195,-0.63914,99887.2
16-06-2019,2,54,71,53,63,0,36,40,75,71,0.504222,-0.46222,-0.10022,99887.2
23-06-2019,3,65,61,42,41,0,33,45,76,83,-0.41561,0.431946,0.639136,99887.2
30-06-2019,3,63,56,46,55,0,27,41,68,66,-0.50422,0.462215,0.100223,55307.66
07-07-2019,3,45,54,21,44,0,22,0,59,53,-0.41561,0.431946,0.639136,47877.74
14-07-2019,3,34,38,34,59,0,26,53,53,55,-0.90775,0.529753,0.258209,47877.74
21-07-2019,3,19,35,29,52,0,30,21,53,52,-0.41561,0.431946,0.639136,47877.74
28-07-2019,3,46,36,36,68,0,19,0,55,50,-0.41561,0.431946,0.639136,51854.87
04-08-2019,3,51,42,29,54,0,21,0,59,48,-0.41561,0.431946,0.639136,57157.71
11-08-2019,3,52,35,46,53,0,22,26,56,38,-0.04382,0.139248,-0.11271,57157.71
18-08-2019,3,35,32,22,45,0,21,36,53,45,-0.41561,0.431946,0.639136,57157.71
25-08-2019,3,33,32,10,53,0,21,28,42,38,-0.41561,0.431946,0.639136,57157.71
01-09-2019,3,41,34,26,57,0,20,37,47,37,0.044792,0.108978,0.426204,66549.7
08-09-2019,3,68,41,8,58,0,32,0,54,49,-0.95684,-0.29801,0.250201,66549.7
15-09-2019,3,49,45,24,30,0,22,0,49,44,-0.41561,0.431946,0.639136,66549.7
22-09-2019,4,44,41,28,56,0,26,0,54,50,0.044792,0.108978,0.426204,66549.7
29-09-2019,4,50,38,20,65,0,28,0,54,62,0.535963,-0.23706,0.493636,53419.68
06-10-2019,4,46,45,35,61,0,32,37,51,38,-0.44735,0.206785,0.045278,48167.68
13-10-2019,4,31,40,25,45,0,20,18,49,57,-0.50422,0.462215,0.100223,48167.68
20-10-2019,4,52,32,30,62,0,31,38,43,51,-0.41561,0.431946,0.639136,48167.68
27-10-2019,4,68,47,29,70,0,27,31,56,63,-0.53596,0.237055,-0.49364,43331.15
03-11-2019,4,60,48,35,64,0,39,0,58,50,-0.41561,0.431946,0.639136,31239.83
10-11-2019,4,45,48,21,65,0,36,44,64,72,-0.90775,0.529753,0.258209,31239.83
17-11-2019,4,51,46,12,48,0,40,100,61,64,-0.41561,0.431946,0.639136,31239.83
24-11-2019,4,62,55,27,57,0,48,19,63,65,-0.41561,0.431946,0.639136,31239.83
01-12-2019,4,74,52,37,70,0,46,0,63,74,-0.41561,0.431946,0.639136,44932.1
08-12-2019,4,73,62,35,84,0,66,44,85,67,-0.41561,0.431946,0.639136,44932.1
15-12-2019,4,68,93,42,94,0,92,50,98,97,-0.41561,0.431946,0.639136,44932.1
22-12-2019,4,96,100,100,87,0,100,49,100,100,0.415607,-0.43195,-0.63914,44932.1
29-12-2019,4,81,75,70,100,0,93,48,92,86,-0.58506,-0.59071,-0.50164,54473.77
05-01-2020,1,100,66,65,80,0,77,66,92,98,-0.41561,0.431946,0.639136,61630.03
12-01-2020,1,65,46,100,99,0,56,0,80,60,-0.95684,-0.29801,0.250201,61630.03
19-01-2020,1,50,44,92,50,0,38,41,55,65,-0.41561,0.431946,0.639136,61630.03
26-01-2020,1,43,45,17,75,0,37,47,55,63,-0.46471,-0.39582,0.631128,57509.46
02-02-2020,1,55,38,63,55,0,40,34,49,79,-0.41561,0.431946,0.639136,32786
09-02-2020,1,52,44,33,51,0,34,64,47,55,0.585061,0.590708,0.501644,32786
16-02-2020,1,84,51,46,49,0,42,51,56,54,0.043823,-0.13925,0.112709,32786
23-02-2020,1,53,42,47,63,0,33,0,57,62,-0.41561,0.431946,0.639136,32786
01-03-2020,1,58,39,48,60,0,41,43,58,53,-0.41561,0.431946,0.639136,13776
08-03-2020,1,44,30,44,55,14,36,0,50,44,-0.44735,0.206785,0.045278,13776
15-03-2020,1,31,17,17,50,19,28,0,33,29,0.585061,0.590708,0.501644,13776
22-03-2020,2,5,6,0,63,112,15,0,27,23,-0.46471,-0.39582,0.631128,13776
29-03-2020,2,11,5,0,27,132,15,33,24,28,-0.50422,0.462215,0.100223,5907.333
05-04-2020,2,10,5,23,24,146,17,0,24,33,0.956845,0.29801,-0.2502,5.833333
12-04-2020,2,10,8,0,33,88,17,0,26,15,-0.44735,0.206785,0.045278,5.833333
19-04-2020,2,17,7,0,38,44,16,30,27,36,-0.41561,0.431946,0.639136,5.833333
26-04-2020,2,0,5,26,22,180,22,0,28,31,0.585061,0.590708,0.501644,5.650538
03-05-2020,2,12,0,21,36,488,23,24,29,37,-0.50422,0.462215,0.100223,5.193548
10-05-2020,2,19,8,11,43,1262,17,20,27,35,-0.41561,0.431946,0.639136,5.193548
17-05-2020,2,27,8,30,45,1422,21,29,29,26,0.496446,0.620978,-0.03727,5.193548
24-05-2020,2,18,8,14,47,1305,23,37,28,22,0.415607,-0.43195,-0.63914,5.193548
31-05-2020,2,12,6,44,28,1401,26,48,29,34,0.415607,-0.43195,-0.63914,0.741935
07-06-2020,2,16,5,0,44,2260,18,53,30,26,0.415607,-0.43195,-0.63914,0
14-06-2020,2,6,6,0,40,2536,17,16,26,30,0.415607,-0.43195,-0.63914,0
21-06-2020,3,12,8,26,34,1980,16,15,29,36,-0.90775,0.529753,0.258209,0
28-06-2020,3,10,4,20,60,2437,21,70,28,34,-0.41561,0.431946,0.639136,0
05-07-2020,3,0,9,23,36,4501,24,0,29,34,-0.41561,0.431946,0.639136,0
12-07-2020,3,11,7,22,43,7459,24,0,30,31,-0.41561,0.431946,0.639136,0
19-07-2020,3,15,8,22,54,8090,18,0,31,40,-0.41561,0.431946,0.639136,0
26-07-2020,3,17,10,17,43,8886,14,0,26,30,-0.41561,0.431946,0.639136,0
02-08-2020,3,28,12,0,43,9855,14,18,29,25,0.044792,0.108978,0.426204,0
09-08-2020,3,26,9,20,38,10208,13,38,29,24,-0.95684,-0.29801,0.250201,0
16-08-2020,3,4,10,38,40,11664,16,33,28,37,-0.41561,0.431946,0.639136,0
23-08-2020,3,5,9,21,48,18014,15,0,29,31,-0.41561,0.431946,0.639136,0
30-08-2020,3,37,15,10,42,27854,15,53,30,27,0.044792,0.108978,0.426204,3787.833
06-09-2020,3,19,13,14,51,29040,17,32,31,35,-0.41561,0.431946,0.639136,5302.967
13-09-2020,3,9,16,14,60,24244,17,35,34,49,-0.41561,0.431946,0.639136,5302.967
20-09-2020,4,20,26,50,46,21078,16,20,38,54,-0.90775,0.529753,0.258209,5302.967
27-09-2020,4,32,31,10,59,18327,22,22,40,41,0.585061,0.590708,0.501644,6047.88
04-10-2020,4,22,33,35,49,18303,23,42,42,44,-0.41561,0.431946,0.639136,7041.097
11-10-2020,4,22,28,39,46,18706,23,100,41,50,-0.41561,0.431946,0.639136,7041.097
18-10-2020,4,26,24,29,29,24192,20,36,34,43,0.496446,0.620978,-0.03727,7041.097
25-10-2020,4,24,37,25,65,40498,30,0,42,46,0.585061,0.590708,0.501644,7041.097
01-11-2020,4,26,30,0,49,48207,30,30,43,47,-0.46471,-0.39582,0.631128,6109.833
08-11-2020,4,26,27,27,43,53396,19,0,37,40,-0.41561,0.431946,0.639136,6109.833
15-11-2020,4,40,44,25,60,57599,41,33,56,53,1.04546,0.267741,0.288712,6109.833
22-11-2020,4,33,31,36,77,54381,42,0,57,58,-0.90775,0.529753,0.258209,6109.833
29-11-2020,4,38,27,42,64,43692,42,42,47,63,0.044792,0.108978,0.426204,13856.31
06-12-2020,4,37,36,27,49,31459,45,44,56,64,0.585061,0.590708,0.501644,16954.9
13-12-2020,4,57,53,59,65,16931,73,21,73,100,0.585061,0.590708,0.501644,16954.9
20-12-2020,4,57,75,30,87,7426,68,82,79,88,0.956845,0.29801,-0.2502,16954.9
27-12-2020,4,80,100,79,100,5072,100,24,100,100,0.415607,-0.43195,-0.63914,17355.55
03-01-2021,1,83,87,94,88,3244,100,23,100,93,-0.41561,0.431946,0.639136,18357.16
10-01-2021,1,69,71,43,67,2607,74,28,66,70,-0.55332,-0.36555,0.092215,18357.16
17-01-2021,1,39,73,33,70,3263,59,23,73,72,-0.46471,-0.39582,0.631128,18357.16
24-01-2021,1,32,66,47,89,3055,50,15,70,51,-0.90775,0.529753,0.258209,18357.16
31-01-2021,1,79,66,63,70,1759,54,36,79,67,-0.41561,0.431946,0.639136,13292.59
07-02-2021,1,50,66,52,66,2778,45,30,66,57,0.585061,0.590708,0.501644,12448.5
14-02-2021,1,78,43,48,58,4491,46,19,59,47,0.092922,0.688516,0.120717,12448.5
21-02-2021,1,42,44,49,61,6638,35,0,57,62,0.585061,0.590708,0.501644,12448.5
28-02-2021,1,62,50,29,55,12713,33,26,61,60,-0.41561,0.431946,0.639136,13831.2
07-03-2021,1,52,52,74,54,22014,45,21,59,62,-0.04382,0.139248,-0.11271,14061.65
14-03-2021,1,41,41,35,42,31490,35,13,57,60,-0.41561,0.431946,0.639136,14061.65
21-03-2021,2,44,46,80,67,51480,32,0,55,46,-0.41561,0.431946,0.639136,14061.65
28-03-2021,2,48,45,36,66,81696,38,100,61,53,0.956845,0.29801,-0.2502,10759.73
04-04-2021,2,31,29,27,37,122490,25,27,51,40,-0.41561,0.431946,0.639136,6357.167
11-04-2021,2,25,20,26,40,192893,28,0,39,41,-1.04546,-0.26774,-0.28871,6357.167
18-04-2021,2,28,14,0,34,265049,22,0,40,36,-0.46471,-0.39582,0.631128,6357.167
25-04-2021,2,12,11,38,48,226379,27,0,34,38,-0.41561,0.431946,0.639136,5712.258
02-05-2021,2,14,8,13,60,135149,26,20,37,36,0.585061,0.590708,0.501644,1842.806
09-05-2021,2,21,11,15,38,70626,21,0,32,50,0.585061,0.590708,0.501644,1842.806
16-05-2021,2,40,10,37,44,40493,27,0,31,47,0.585061,0.590708,0.501644,1842.806
23-05-2021,2,44,14,27,29,22515,18,0,33,43,0.415607,-0.43195,-0.63914,1842.806
30-05-2021,2,36,17,37,51,13339,32,30,41,40,0.415607,-0.43195,-0.63914,15084.35
06-06-2021,2,37,28,20,36,10337,42,30,46,54,0.415607,-0.43195,-0.63914,20380.97
13-06-2021,2,44,47,77,66,8996,46,25,64,53,0.415607,-0.43195,-0.63914,20380.97
20-06-2021,3,34,68,71,54,7492,47,37,74,71,0.044792,0.108978,0.426204,20380.97
27-06-2021,3,50,70,100,65,7027,64,55,82,67,-0.41561,0.431946,0.639136,22807.33
04-07-2021,3,56,69,67,59,10741,55,0,83,100,-0.41561,0.431946,0.639136,26042.48
11-07-2021,3,42,43,55,56,17173,43,18,67,56,0.044792,0.108978,0.426204,26042.48
18-07-2021,3,48,44,52,44,18241,32,26,58,62,-0.46471,-0.39582,0.631128,26042.48
25-07-2021,3,25,33,77,55,14072,29,30,56,51,-0.41561,0.431946,0.639136,26042.48
01-08-2021,3,40,32,23,52,12132,29,0,47,44,-0.41561,0.431946,0.639136,10198.77
08-08-2021,3,27,27,18,42,11629,26,0,41,41,-0.41561,0.431946,0.639136,10198.77
15-08-2021,3,33,27,73,49,10991,22,23,43,34,1.04546,0.267741,0.288712,10198.77
22-08-2021,3,47,37,17,47,12244,27,0,52,49,-0.41561,0.431946,0.639136,10198.77
29-08-2021,3,25,41,48,51,11626,27,0,52,60,0.044792,0.108978,0.426204,12365.44
05-09-2021,3,63,36,61,45,9808,30,0,50,54,0.585061,0.590708,0.501644,13990.43
12-09-2021,3,63,37,45,45,9280,24,0,57,59,-0.41561,0.431946,0.639136,13990.43
19-09-2021,4,54,43,77,61,10021,39,0,56,62,-0.50422,0.462215,0.100223,13990.43
26-09-2021,4,65,49,42,57,13322,32,52,59,54,-0.41561,0.431946,0.639136,14757.75
03-10-2021,4,51,48,40,48,10583,28,0,56,62,-0.50422,0.462215,0.100223,16676.03
10-10-2021,4,55,43,61,59,7810,38,31,57,89,0.415607,-0.43195,-0.63914,16676.03
17-10-2021,4,61,48,50,56,1999,39,0,59,58,-0.95684,-0.29801,0.250201,16676.03
24-10-2021,4,75,38,76,49,5754,33,0,48,56,-0.41561,0.431946,0.639136,16676.03
31-10-2021,4,55,41,23,61,4820,34,46,47,48,0.496446,0.620978,-0.03727,25072.69
07-11-2021,4,91,52,57,52,3591,41,29,66,81,-0.46471,-0.39582,0.631128,26472.13
14-11-2021,4,99,56,55,64,2817,45,28,64,89,0.585061,0.590708,0.501644,26472.13
21-11-2021,4,85,53,73,66,3290,39,29,68,66,-0.46471,-0.39582,0.631128,26472.13
28-11-2021,4,66,51,14,73,16028,41,47,69,87,0.044792,0.108978,0.426204,40860.3
05-12-2021,4,64,66,52,76,63752,59,58,67,88,0.044792,0.108978,0.426204,51651.42
12-12-2021,4,83,84,74,59,110903,88,0,85,96,-0.41561,0.431946,0.639136,51651.42
19-12-2021,4,95,100,87,100,72675,97,48,91,90,0.092922,0.688516,0.120717,51651.42
26-12-2021,4,100,89,32,56,49323,77,86,96,83,0.415607,-0.43195,-0.63914,51482
02-01-2022,1,44,59,85,65,27142,65,81,89,61,-0.41561,0.431946,0.639136,50465.48
09-01-2022,1,42,37,44,75,13935,66,0,71,66,0.496446,0.620978,-0.03727,50465.48
16-01-2022,1,22,52,37,76,8525,54,33,65,57,-0.41561,0.431946,0.639136,50465.48
23-01-2022,1,62,77,100,100,3968,60,26,85,69,-0.46471,-0.39582,0.631128,50465.48
30-01-2022,1,47,62,90,94,3121,47,59,82,62,-0.90775,0.529753,0.258209,51863
06-02-2022,1,45,51,62,65,2125,39,30,69,55,-0.41561,0.431946,0.639136,52422
13-02-2022,1,42,39,70,72,1331,36,30,67,64,-0.49645,-0.62098,0.03727,52422
20-02-2022,1,48,55,65,78,763,43,40,73,60,-0.41561,0.431946,0.639136,52422
27-02-2022,1,60,57,76,42,461,38,32,68,60,-0.90775,0.529753,0.258209,57165.29
06-03-2022,1,58,44,48,59,434,42,55,65,58,-0.41561,0.431946,0.639136,59062.61
13-03-2022,1,74,62,47,78,474,42,100,81,63,0.496446,0.620978,-0.03727,59062.61
20-03-2022,1,65,55,85,52,390,38,61,76,58,-0.41561,0.431946,0.639136,59062.61
27-03-2022,1,62,52,70,59,447,39,36,64,66,-0.41561,0.431946,0.639136,61820.05
03-04-2022,2,68,57,61,78,520,44,41,69,67,-0.41561,0.431946,0.639136,68713.63
10-04-2022,2,57,80,69,71,308,53,60,87,68,0.496446,0.620978,-0.03727,68713.63
17-04-2022,2,61,51,88,55,478,43,33,73,66,-0.41561,0.431946,0.639136,68713.63
24-04-2022,2,78,56,83,81,955,50,33,80,74,0.585061,0.590708,0.501644,68713.63
01-05-2022,2,71,62,75,79,1196,51,34,84,76,-0.90775,0.529753,0.258209,79825.52
08-05-2022,2,80,68,92,74,2123,63,79,84,84,0.044792,0.108978,0.426204,79825.52
15-05-2022,2,58,81,97,75,1,61,74,97,90,0.044792,0.108978,0.426204,79825.52
22-05-2022,2,75,83,85,82,1,65,53,97,100,0.415607,-0.43195,-0.63914,79825.52
29-05-2022,2,66,84,87,84,1,73,39,95,83,0.415607,-0.43195,-0.63914,85880
05-06-2022,2,73,100,77,86,1,72,44,100,97,0.415607,-0.43195,-0.63914,90420.87
12-06-2022,2,45,75,79,86,1,56,29,91,92,0.415607,-0.43195,-0.63914,90420.87
19-06-2022,2,62,79,50,60,1,49,25,88,78,-0.90775,0.529753,0.258209,90420.87
26-06-2022,2,42,59,57,87,1,43,44,78,77,0.585061,0.590708,0.501644,72926.53
03-07-2022,3,38,43,67,69,1,35,24,67,64,-0.41561,0.431946,0.639136,29190.68
10-07-2022,3,28,39,51,58,1,28,0,58,60,-0.46471,-0.39582,0.631128,29190.68
17-07-2022,3,26,38,34,55,1,25,0,57,66,-0.41561,0.431946,0.639136,29190.68
24-07-2022,3,34,31,40,48,1,27,0,56,54,-0.41561,0.431946,0.639136,29190.68
31-07-2022,3,31,29,55,53,1,25,0,56,55,-0.41561,0.431946,0.639136,27861.19
07-08-2022,3,39,46,77,58,1,26,26,61,56,-0.99636,0.560022,-0.2807,27639.61
14-08-2022,3,41,43,63,59,1,26,68,63,52,0.464705,0.395818,-0.63113,27639.61
21-08-2022,3,37,32,54,50,1,30,53,55,50,-0.41561,0.431946,0.639136,27639.61
28-08-2022,3,47,34,43,50,1,23,22,50,45,-0.46471,-0.39582,0.631128,27787.66
04-09-2022,3,38,41,50,54,1,27,43,52,53,-0.50422,0.462215,0.100223,27985.07
11-09-2022,3,47,36,64,51,1,30,44,62,55,-0.41561,0.431946,0.639136,27985.07
18-09-2022,3,29,40,45,62,1,34,55,64,63,0.585061,0.590708,0.501644,27985.07
25-09-2022,3,100,32,42,51,1,29,35,55,58,0.044792,0.108978,0.426204,28320.46
02-10-2022,4,65,39,92,68,1,36,56,58,62,-0.49645,-0.62098,0.03727,30332.81
09-10-2022,4,55,39,92,62,1,40,0,60,56,-0.50422,0.462215,0.100223,30332.81
16-10-2022,4,39,34,52,65,1,29,26,48,49,-0.41561,0.431946,0.639136,30332.81
23-10-2022,4,63,41,60,58,1,30,19,57,53,-0.49645,-0.62098,0.03727,30332.81
30-10-2022,4,44,44,52,63,1,33,22,55,66,0.044792,0.108978,0.426204,29941.68
06-11-2022,4,49,46,25,58,1,28,29,56,61,-0.90775,0.529753,0.258209,29785.23
13-11-2022,4,46,52,49,63,1,52,0,63,64,-0.41561,0.431946,0.639136,29785.23
20-11-2022,4,46,50,53,57,1,42,24,57,66,-0.50422,0.462215,0.100223,29785.23
27-11-2022,4,54,48,98,74,1,42,39,61,64,-0.41561,0.431946,0.639136,37547.2
04-12-2022,4,59,50,39,59,1,56,40,62,62,-0.41561,0.431946,0.639136,47896.48
11-12-2022,4,66,59,90,61,1,58,19,65,68,-0.41561,0.431946,0.639136,47896.48
18-12-2022,4,59,63,80,99,1,80,80,80,66,-0.04382,0.139248,-0.11271,47896.48
25-12-2022,4,54,80,69,81,1,100,99,94,74,0.415607,-0.43195,-0.63914,47896.48
